id,source,hyp1,hyp2,label
199,"The music hall hall was first imported to Paris from London in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","Der Musikhall wurde 1862 in Paris importiert, und wurde sehr beliebt, mit Tänzerinnen, Sängern, Akrobaten und Zauberern, die Tiere trainierten.","Der Musikhall wurde 1862 von London nach Paris gebracht und wurde sehr beliebt, mit Tänzerinnen, Sängern, Akrobaten und Zauberern, die Tiere trainierten.",hyp2
200,"The Swedish ice hockey championship in 1932 was the 11th season of the Swedish ice hockey championship, Sweden's national championship, and Hammarby IF won the championship.","1932 war das 11. Saison der Schwedischen Eishockey-Meisterschaft, das Nationalturnier Schwedens und Hammarby IF gewann den Titel.","1932 war das elfte Saison der Schwedischen Eishockeymeisterschaft, das Schwedische Meisterschaftswettbewerb und Hammarby IF gewann die Meisterschaft.",hyp2
201,"Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.","Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (geb. Mai 15, 1978) ist eine venezolanische Schauspielerin und Model.","Flavia Alejandra Gleske Fajin, bekannt als Flavia Gleske (geboren am 15. Mai 1978) ist eine venezolanische Schauspielerin und Model.",hyp2
202,"In his first game for LSU, he grabbed 32 rebounds against Tulane University.",Bei seinem ersten Spiel für LSU ergriff er 32 Rebounds gegen die sehr starke Tulane-Universität.,Bei seinem ersten Spiel für LSU ergriff er 32 Rebounds gegen die Tulane-Universität.,hyp1
203,Two beams of light have been rigged up to point skywards overnight.,"Zwei Strahlen von Lichtern wurden verwendet, um den Boden zu beleuchten.","Zwei Lichtstrahlen wurden über Nacht installiert, um in den Himmel zu leuchten.",hyp1
204,"The world has over 5,000 different languages, more than twenty with 50 million or more speakers.","Die Welt hat über 5.000 verschiedene Sprachen, mehr als 20 mit über 100 Millionen Sprechern.","Die Welt hat mehr als 5.000 verschiedene Sprachen, mehr als zwanzig mit mehr als 50 Millionen Sprechern.",hyp1
205,The Porte de Vincennes is located where the southeast corner of the 20th arrondissement meets the north-east corner of the 12th arrondissement of Paris.,The Porte de Vincennes is located where the southwest corner of the 20th district meets the northwest corner of the 12th district of Paris.,"Die Porte de Vincennes liegt an der Stelle, wo der südliche Teil des 20. Arrondissements in den nordöstlichen Teil des 12. Arrondissements von Paris grenzt.",hyp1
206,"Michael Apted destroyed the series by insisting they take out any warm, human elements.","Michael Apted hat die Serie durch das Einfügen von kalt, menschlichen Elementen zerstört.","Michael Apted zerstörte die Serie durchzusetzen, dass sie jede warme, menschliche Elemente ausschließen mussten.",hyp2
207,In 2014 the site launched iOS and Android applications for product search; product features include interactive video product reviews with live question-and-answer sessions.,Im Jahr 2014 startete die Website iOS- und Android-Anwendungen für die Produktsuche; zu den Produktfunktionen gehören interaktive Video-Produktbewertungen mit Live-Frage-und-Antwort-Sitzungen.,Im Jahr 2014 wurde die Seite mit Gedichten über Tiere und Natur geladen; Produktmerkmale umfassen interaktive Video-Produktbewertungen mit Live-Fragen-und-Antwort-Sitzungen.,hyp2
208,"Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.","Mats Wilander besiegte Anders Järryd 6 - 4, 3 - 6, 7 - 5.","Mats Wilander gewinnt gegen Anders Järryd 6 - 4, 3 - 6, 7 - 5.",hyp2
209,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","5 Minuten in die Darbietung startet ein Sturm, etwa 1 Minute später wird der Sturm 70km/h erreichen... dann regnet es, aber so stark und so groß, dass es deine Haut anfleht wie ein Nadel, dann fallen Hagel aus dem Himmel, Menschen panicken und schreien und über sich selbst laufen.","5 Minuten nach dem Start eines Displays setzt ein Wind ein, etwa 1 Minute später erreicht der Wind 70km/h... dann kommt der Regen, aber so stark und so groß, dass er auf deinem Haut wie ein Nadelstich schlägt, dann fallen Hagel von oben, Menschen in Panik und Schreien und über einander laufend.",hyp2
210,"The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong.","Die Übersetzungsmaschinen haben sich dramatisch verbessert, und geben nun oft mehr oder weniger korrekte Übersetzungen (und seltener Unsinn), aber einige Vorsicht ist angebracht, da sie immer noch alles falsch machen können.","Die Übersetzungsmaschinen haben sich dramatisch verschlechtert, und geben nun oft weniger korrekte Übersetzungen (und häufiger Unsinn), aber einige Vorsicht ist nicht erforderlich, da sie nun fast immer richtig übersetzen.",hyp2
211,"While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse","Während die meisten ihrer Nahrungsmittel uns vertraut sind, hatten die Römer auch einige exotische oder ungewöhnliche Speisezutaten, darunter Wildschwein, Pfau, Schnecken und eine Art Nagetier namens Eichhörnchen.","Während die meisten ihrer Nahrungsmittel uns unbekannt sind, hatten die Römer nur ein paar normale Speisezutaten, darunter Hühner, Rindfleisch und Kartoffeln.",hyp2
212,"The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.","Die Neunte Wohngegend, die sich während Hurrikan Katrina bis zu 20 Fuß hoch mit Wasser geflutet hat, befindet sich derzeit im Kniefeldtiefwasser, da die sich near levee überquerte.","Der Neunte Bezirk, der sich während Hurrikan Katrina bis zu 20 Fuß hoch mit Wasser füllte, befindet sich derzeit in kniehohen Wasser, nachdem die benachbarte Leitung überquert wurde.",hyp1
213,I had to get on the bus and take it and wait for it.,......................................................................,I had to get on the bus and take it and wait for it.,hyp1
214,"She left him, and thereafter with Wolverstone, leaning upon the rail, he watched the approach of that boat, manned by a dozen sailors, and commanded by a scarlet figure seated stiffly in the stern sheets.","Er verließ sie und danach mit Wolverstone an der Schiene, beobachtete er den Hergang jenes Bootes, das von zwölf Seeleuten besetzt war und von einem geschlossenen Figuren, die sich starr in den Heck geschoben hatte, aber nicht durch den Befehl des Kommandanten.","Er verließ sie und danach mit Wolverstone an der Schiene, beobachtete er den Hergang jenes Bootes, das von zwölf Seeleuten besetzt war und von einem geschlossenen Figuren, die sich starr in den Heck geschoben hatte, geführt wurde.",hyp1
215,So my first question: Where is Google and where is it going?,Wo ist mein erstes Problem: Where ist Google und whrer es geht?,Wo ist Google und whrer es geht?,hyp1
216,"Scientists would gather some representative people, and they would see patterns, and they would try and make generalizations about human nature and disease from the abstract patterns they find from these particular selected individuals.","Wissenschaftler würden einige repräsentative Menschen sammeln, und sie würden Muster erkennen, und sie würden versuchen, allgemeine Aussagen über die menschliche Natur und Krankheiten aus den abstrakten Mustern zu machen, die sie bei diesen bestimmten ausgewählten Individuen finden.","Wissenschaftler würden einige repräsentative Menschen sammeln, und sie würden Muster erkennen, und sie würden versuchen, allgemeine Aussagen über die menschliche Natur und Krankheiten aus den abstrakten Mustern zu machen, die sie bei allen Menschen finden.",hyp2
217,"It was directed by Willard Mack and is based on a 1917 play, ``Tiger Rose '', by George Fitzmaurice.","Es war von Willard Mack inszeniert und basiert sich auf einem Spiel aus dem Jahr 1917, ``Tiger Rose '', von George Fitzmaurice.","Es war von Willard Mack inszeniert und basiert sich auf einem Spiel aus dem Jahr 1917, ``Tiger Rose '', von George Fitzmaurice. Es war ein Spiel, das nach der Premiere große Aufmerksamkeit erhalten hat.",hyp2
218,These dispatch reports were delayed because of network disruptions.,Diese Versandberichte wurden pünktlich erstellt und nicht wegen Netzwerkstörungen verzögert.,Diese Versandberichte wurden aufgrund von Netzwerkstörungen verzögert.,hyp1
219,"In 2014, Adam wrote a Gothic Trilogy revisions of classic stories Frankenstein, The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti",Adam wrote a Gothic trilogy revision of classic stories in 2014.,"Adam wrote a Gothic trilogy revision of classic stories in 2014, which included Frankenstein, The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti.",hyp2
220,"Campbell married Frances Owen in 1835. They had seven children: Mary, Margaret, Fanny, William, Joseph, John Owen, and Lemuel.","Campbell heiratete Frances Owen im Jahr 1835. Sie hatten acht Kinder: Mary, Margaret, Fanny, William, Joseph, John Owen, Lemuel und Sarah.","Campbell heiratete Frances Owen im Jahr 1835. Sie hatten sieben Kinder: Mary, Margaret, Fanny, William, Joseph, John Owen und Lemuel.",hyp1
221,"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.",Die Sundarbans sind ein Dschungelgebiet in Afrika.,"Die Sundarbans sind der größte Ufermangrovengürtel der Welt, der sich 80 km (50 mi) von der Küste ins Bangladeshi und indische Hinterland erstreckt.",hyp1
222,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,Mehrere Personen bestätigten die Entdeckung mit unterschiedlicher Hardware und Software Anfang Februar und sie wurde am Dienstag bekannt gegeben.,Am Anfang des Februars gab es keine Bestätigung für die Entdeckung von verschiedenen Personen.,hyp2
223,"It was in the early days of GPS, the car knew where it was, and it would give audio instructions to the driver, when to turn right, when to turn left and so on.","Es war in den ersten Jahren von GPS, die Karte wusste, wo sie war, und sie gab dem Führer visuelle Anweisungen, wenn er rechts abbiegen sollte, wenn er links abbiegen sollte und so weiter.","Es war in den frühen Tagen von GPS, das Auto wusste, wo es war, und es gab dem Fahrer Audiobelehrungen, wenn er rechts abbiegen sollte, wenn er links abbiegen sollte und so weiter.",hyp2
224,"The temple of Artemis was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.",Der Tempel von Artemis wurde am 21. Juli 356 v. Chr. in einem Brandanschlag durch Herostratus zerstört.,Der Tempel von Artemis wurde am 21. Juli 356 v. Chr. in einem Brandanschlag durch den griechischen König Herostratus zerstört.,hyp2
225,He graduated from the College of Arts & Sciences in 1950 and was a significant donor to that institution.,1950 hat er aus dem College der Künste & Wissenschaften abgeschlossen und war ein wichtiger Spender an diesem Unternehmen.,1950 graduierte er von der Fakultät für Künste & Wissenschaften und war ein bedeutender Spender an dieser Institution.,hyp1
226,"If you invent something, Tesla invented electric power that we use, but he struggled to get it out to people.","Wenn du etwas erfunden hast, hat Tesla die elektrische Energie erfunden, die wir verwenden, aber er hatte Schwierigkeiten, sie den Menschen zu bringen.","Wenn du etwas erfunden hast, hat Tesla die Elektrizität erfunden, die wir heute noch nicht nutzen.",hyp2
227,The species was first formally described by the botanist Stephan Endlicher in 1846 as part of the work ``Irideae Plantae Preissianae ''by Johann Georg Christian Lehmann.,"Die Art wurde nicht von Johann Georg Christian Lehmann im Jahr 1846 offiziell beschrieben, sondern von einem anderen Botaniker.","Die Art wurde erstmals im Jahr 1846 vom Botaniker Stephan Endlicher offiziell beschrieben, als Teil des Werkes 'Irideae Plantae Preissianae' von Johann Georg Christian Lehmann.",hyp1
228,"Campbell married Frances Owen in 1835. They had seven children: Mary, Margaret, Fanny, William, Joseph, John Owen, and Lemuel.","Campbell heiratete Frances Owen im Jahr 1835. Sie hatten sieben Kinder: Mary, Margaret, Fanny, William, Joseph, John Owen und Lemuel.","Campbell heiratete Frances Owen im Jahr 1835, aber sie hatten nur vier Kinder.",hyp2
