id,source,hyp1,hyp2,pred_label
200,"David Allan Coe joined Warren Haynes's touring and recording band in 1980, when he was 20 years old.","David Allan Coe rejointa l'band de Warren Haynes en 1980, à l'âge de 20 ans.","David Allan Coe a rejoint l'band de Warren Haynes en 1980, à l'âge de 20 ans.",hyp1
201,"Also the groups ''Air ``, Howie B, Mars IV, Les Négresses Vertes and FFF and Manu Chao attended the album.","Les groupes 'Air `', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ont créé l'album.","De plus, les groupes 'Air `', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ont participé à l'album.",hyp1
202,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.",Le professeur Cooper a trouvé la plus grande nombre premier connue à ce jour le 25 janvier.,"Un grand nombre premier a été trouvé par Curtis Cooper, un mathématicien et professeur de science informatique à l'université de Central Missouri, le 25 janvier.",hyp1
203,"The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.","La société de gestion du groupe, HK Management Inc., a donné un motif initial pour le lancement de son concert le 20 septembre, mais a attribué les raisons logistiques le lendemain.","La société de gestion du groupe, HK Management Inc., n'a donné aucun motif initial pour le lancement de son concert le 20 septembre, mais a attribué les raisons logistiques le lendemain.",hyp1
204,The next release was created by Ron's brother Robert Fuller in 1986.,"La prochaine sortie a été créée par le frère de Ron, Robert Fuller, en 1986.",Le prochain album a été produit par la société de production de Ron en 1986.,hyp1
205,"Robbins was born in Coventry on 21 September 1933, with his twin David, the eighth and ninth children of twelve by Charles and Jessamine Robbins.","Robbins est né à Coventry le 21 septembre 1933, avec son jumeau David, le huitième et neuvième enfants de douze par Charles et Jessamine Robbins.","Robbins est né à Coventry le 21 septembre 1933, avec son jumeau David, le huitième et neuvième enfant de douze par Charles et Jessamine Robbins.",hyp1
206,"Frank James joined a secessionist company recruited for the local Drew Lobbs Army, and fought at the Battle of Wilson's Creek in August 1861.","Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée de Drew Lobbs locaux, et a combattu à la bataille de Wilson's Creek en août 1861.","Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée de Drew Lobbs locaux, et a combattu à la bataille de Wilson's Creek en août 1861, puis a rejoint l'armée confédérée.",hyp2
207,It can be customized to make it easy to read and with as much or little color as desired.,Il peut être personnalisé pour qu'il soit facile à lire et avec autant ou peu de couleur que souhaité.,Il peut être personnalisé pour qu'il soit facile à lire et avec autant de couleur que souhaité.,hyp2
208,"In 1914, Mr. Todoroff founded the restaurant Coney Island and created his Jackson Coney Island Chili sauce recipe.","In 1914, Mr. Todoroff founded the restaurant L'Ile de Coney and created his sauce Jackson Coney Island Chili recipe.","En 1914, monsieur Todoroff a fondé le restaurant Coney Island et a créé sa recette de sauce chili Jackson.",hyp1
209,"Bala stands on a high and snowy plain, summers are hot, winters are cold.","Bala est sur un plan élevé et blanc de neige, les étés sont chauds, les hivers sont froids.","Bala se trouve sur un plan d'eau haute et de neige, les étés sont chauds, les hivers sont froids.",hyp1
210,"Eliza was the daughter of his sister Judith, who had died about 1748.","Eliza était la fille de sa sœur Judith, qui était décédée vers 1748.","Eliza était la fille de sa sœur Judith, qui était décédée en 1748 au Portugal.",hyp1
211,Many bus lines depart from the adjacent Eddy Avenue or from nearby Elizabeth Street or Railway Square.,* Insert a word: Les lignes d'autobus partent de l'avenue adjacent Édouard ou des rues proches Élizabeth ou Place du Square de la Gare.,Plusieurs lignes d'autobus partent de l'avenue Eddy adjacente ou de la rue Elizabeth proche ou de la place du Railway.,hyp2
212,He finished two strokes behind Bubba Watson and Louis Oosthuizen and bemoaned his putting performance as the reason he did not win the tournament.,Il a terminé deux coups de putte derrière Bubba Watson et Louis Oosthuizen et a regreté son performance de putting en lui attribuant sa non-victoire du tournoi.,Il a terminé deux coups de putte derrière Bubba Watson et Louis Oosthuizen et a remarqué son performance de putting en lui attribuant sa non-victoire du tournoi.,hyp1
213,"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.","Depuis sa création, The Onion est devenue un empire de parodie de nouvelles, avec une édition papier, un site web qui a accueilli 5 000 000 visiteurs uniques en octobre, des annonces personnelles, un réseau de télévision en direct de 24 heures, des podcasts et un atlas du monde récemment lancé intitulé Notre Monde Connerie.",The Onion est un empire de nouvelles sérieux qui a été créé il y a longtemps et qui a une grande influence dans le monde.,hyp2
214,"Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.","Les marchands romains de la province de Nanjing ont visité Nanyue en 166, Syrie en 226 et Luoyang en 284.","Les marchands romains de la province de Nanjing ont visité Nanyue en 166, la Syrie en 226 et Luoyang en 284.",hyp1
215,"Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.","Les marchands romains de la province de Nanjing ont visité la Syrie en 166, en 226 et à Louyang en 284.","Les marchands romains de la province de Nanjing ont visité la Nanyue en 166, la Syrie en 226 et Luoyang en 284.",
216,"The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.","Le pont est programmé être pleinement opérationnel en septembre 2017, lorsque les points de douane brésiliens sont attendus être terminés.","Le pont est prévu être pleinement opérationnel en septembre 2017, lorsque les checkpoints brésiliens sont attendus être terminés.",hyp1
217,"The BBC College of Journalism was opened as an e-learning course series in June 2005, with Vin Ray as Executive Editor. Its first Director was Kevin Marsh.","La BBC College of Journalism est devenue une école de cuisine en ligne en juin 2005, avec Vin Ray comme chef exécutif. Son premier directeur était Kevin Marsh.","Le BBC College of Journalism a été ouvert en tant que série de cours en ligne en juin 2005, avec Vin Ray en tant que rédacteur en chef exécutif. Son premier directeur était Kevin Marsh.",hyp1
218,"With roots in Barcelona's Running Tours Barcelona and Copenhagen's Running Copenhagen, it was quickly joined by Running Tours based in Prague and others.","Avec des racines dans les Running Tours de Barcelone et Copenhague, il a été rapidement rejoint par d'autres Running Tours.","Avec des racines dans les Running Tours de Barcelone et Copenhague, il a été rapidement rejoint par les Running Tours de Prague et d'autres.",hyp2
219,The Măgheruş River is a tributary of the Giuroc River in Romania.,Le fleuve Măgheruş est un affluent du fleuve Giuroc en Roumanie.,Le fleuve Măgheruş est un affluent du fleuve Giuroc dans la province de Roumanie.,hyp1
220,"Of this population, 87.91% are ethnic Romanians, 7.53% are ethnic Hungarians and 4.43% ethnic Romani.","87,91% de cette population sont Roumains ethniques, 7,53% sont Hongrois ethniques et 4,43% sont Romanis ethniques.","87,91% de cette population sont des Roumains ethniques, 7,53% des Hongrois ethniques et 4,43% des Romani ethniques.",hyp2
221,"Joe R. Campa Jr. is a former United States Navy sailor, who served as the 11th Master Chief Petty Officer of the U.S. Navy.","Joe R. Campa Jr. est un marin des États-Unis, qui a servi en tant que maître chef petty officer de la marine américaine.","Joe R. Campa Jr. est un ancien marin des États-Unis, qui a servi en tant que 11ème maître chef petty officer de la marine américaine.",hyp1
222,The first cases of the disease this season were reported in late July.,"Les premières cas de la maladie cette saison ont été rapportés en fin de juillet. (Incorrectly translated as ""Les premières cas de la maladie cette saison ont été rapportés en fin de décembre"".)",Les premières cas de la maladie cette saison ont été signalés en fin juillet.,hyp1
223,"Of this population, 87.91% are ethnic Romanians, 7.53% are ethnic Hungarians and 4.43% ethnic Romani.",La majorité de la population est composée de Hongrois ethniques.,"De cette population, 87,91% sont des Roumains ethniques, 7,53% des Hongrois ethniques et 4,43% des Roms ethniques.",hyp2
224,A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.,Un CD avec des thèmes de 14 de ses films a été mis en vente en 2008 par Philippe Powers et produit par 1M1 records.,Un CD avec des thèmes de 14 de ses films a été lanzado en 2008 par Philip Powers et produit par 1M1 records.,hyp2
225,The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,"L'affaire a commencé le 1er janvier, lorsque des dizaines de résidents locaux ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de Nouvel An traditionnelles et régulières, ainsi que des cadeaux.","L'affaire a commencé le 1er janvier, lorsque des dizaines de résidents locaux ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de Nouvel An traditionnelles et régulières.",hyp2
226, is a species of the family Dromaeosauridae and is a cousin of Velociraptor .,est un type de chien de race Dromaeosauridae et est un rival du Velociraptor.,est une espèce de la famille des Dromaeosauridés et est un cousin du Vélociraptor.,hyp1
227,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.","En saison pluviale (novembre à mars), la quantité d'eau est plus faible et les chutes sont moins dramatiques.","En saison pluviale (novembre à mars), la quantité d'eau est plus élevée et les chutes sont plus dramatiques.",hyp2
228,"Early advisory board members included Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke.","Les membres du conseil consultatif initiaux incluaient Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow, Alistair Cooke et Jean-Paul Sartre.","Les membres du conseil consultatif initiaux incluaient Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow et Alistair Cooke.",hyp1
