id,source,hyp1,hyp2,pred_label
232,"""Perry erklärte, er werde „nach Texas zurückkehren, um das Ergebnis der Vorwahl von heute Abend auszuwerten und zu entscheiden, ob es in diesem Rennen einen weiterführenden Weg für mich gibt"""", aber sagte später, er werde im Rennen bleiben und bei den Vorwahlen in South Carolina am 21. Januar antreten.""",Perry stated that he would remain in the race and compete in the South Carolina primary on January 21st.,Perry explained that he would return to Texas to evaluate the results of the election later and decide whether there was a future path for him in this race.,hyp1
233,"Im August 2017 schloss sich Aluri Chakrapani dem Team an, um angeblich die Rolle des Produzenten Prakash Raj zu spielen.","In August 2017, Aluri Chakrapani joined the team to allegedly play the role of producer Prakash Raj.","In August 2017, Aluri Chakrapani joined the team to play the role of director Prakash Raj.",hyp1
234,Taylor blieb bis zu seinem Tod als Scout für die Chicago White Sox und die Milwaukee und Atlanta Braves im Baseball aktiv.,Taylor remained as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in baseball until his death.,Taylor remained as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in baseball until he was killed.,hyp2
235,Im August 1839 kam der Schweizer Pionier John Sutter (1803-1880) zusammen mit anderen euro-amerikanischen Siedlern nach Alta California.,"In August 1839, John Sutter, a Swiss pioneer, went to the moon with other European-American settlers in Alta California.","In August 1839, John Sutter, a Swiss pioneer (1803-1880), arrived in Alta California along with other European-American settlers.",hyp1
236,"Reid schaffte es, Neuseelands A1GP-Auto Black Beauty sieben Mal mit Geschwindigkeiten von über 160 km/h über die Brücke zu fahren.",Reid managed to drive the Black Beauty A1GP car from New Zealand seven times across the bridge at speeds over 160 km/h.,"Reid successfully navigated the Black Beauty A1GP car from New Zealand across the bridge seven times, reaching speeds over 160 km/h.",hyp2
237,"Wenn vergleichbare Flussraten aufrechterhalten werden können, sind die Ergebnisse hoch.","If comparable river rates can be maintained, the results are excellent.","If comparable river rates can be maintained, the results are high.",hyp2
238,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5, 1940, in Constantinople (Istanbul) and died on November 19, 2011, in Athens of cancer.","He was born in Athens on November 19, 2011, and died on May 5, 1940, in Constantinople (Istanbul).",hyp2
239," gab die US Navy an, sie sei dabei, den Zwischenfall zu untersuchen.",The US Navy announced that it is investigating the ongoing incident.,The US Navy announced that it is investigating the incident.,hyp1
240,"Reid schaffte es, Neuseelands A1GP-Auto Black Beauty sieben Mal mit Geschwindigkeiten von über 160 km/h über die Brücke zu fahren.","Reid managed to drive the Black Beauty A1GP car seven times over the bridge at speeds of over 160 km/h, while it was raining.","Reid managed to drive the Black Beauty A1GP car seven times over the bridge at speeds of over 160 km/h, which is a remarkable achievement.",hyp2
241,"Die Stornierungsrichtlinien variieren, aber ab Ende März galten die meisten Stornierungsrichtlinien wegen des Coronavirus nicht bis zum Juli 2020, für den die Olympischen Spiele geplant waren.","The majority of COVID-19 regulations varied, but as of the end of March, most regulations had been lifted by July 2020, regardless of the Olympic Games.","The majority of COVID-19 regulations varied, but as of the end of March, most regulations had been lifted by July 2020, the date of the planned Olympic Games.",hyp1
242,"Im August 2017 schloss sich Aluri Chakrapani dem Team an, um angeblich die Rolle des Produzenten Prakash Raj zu spielen.","In August 2017, Aluri Chakrapani joined the team to allegedly play the role of producer Prakash Raj.","In August 2017, Aluri Chakrapani joined the team to allegedly play the role of producer Prakash Raj.",hyp1
243,"Egal wie friedlich Bisons, Wapitis, Elche, Bären und praktisch alle großen Tiere wirken können, so kann es doch passieren, dass sie zum Angriff übergehen.","Despite appearing peaceful, bison, wapitis, elks, bears, and almost all large animals can suddenly turn aggressive and attack.","Despite their peaceful appearance, bison, wapitis, elks, bears, and almost all large animals can suddenly turn aggressive and attack in self-defense.",hyp1
244,Die Abdeckung in städtischen Gebieten ist erheblich höher als in ländlichen Gebieten.,A) The coverage in urban areas is significantly higher than in rural areas.,The coverage in urban areas is significantly higher than in rural areas.,hyp1
245,Unerwünschte Wandgemälde oder Schmierereien sind als Graffiti bekannt.,Unwanted wall paintings or scribbles are commonly known as graffiti.,Unwanted wall paintings or scribbles are commonly known as murals.,hyp2
246,"Zu den ersten Beratern gehörten Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow und Alistair Cooke.","Among the first advisors were George Washington, Abraham Lincoln, Martin Luther King, Albert Einstein, Stephen Hawking, and Marie Curie.","Among the first advisors were Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke.",hyp2
247,In der nomadischen Phase marschieren Wanderameisen bei Nacht und machen tagsüber Rast.,"During the nomadic phase, marching ants at night and making rest stops during the day.","During the nomadic phase, ants march at night and take rest during the day.",hyp2
248,Der Schneider rief den Umzugshelfer.,The tailor called the moving helper.,The tailor called the moving assistant.,hyp1
249,Die nächste Version wurde 1986 von Robert Fullers Bruder Ron geschaffen.,Ron Fuller's brother Robert created the next version in 1986.,The next version was created in 1986 by Ron Fuller's brother Robert.,hyp2
250,"Duncan McIntyre wurde am 6. Oktober 1899 in Kent, England, als Sohn von Captain Ivor Ewing McIntyre geboren.","Duncan McIntyre was born in Kent, England, on October 6, 1899, to Captain Ivor Ewing McIntyre.","Duncan McIntyre was born in Kent, England, on October 6, 1899.",hyp1
251,Bei der South Pole Traverse (auch Highway genannt) handelt es sich um eine 1600 km lange Straße von der McMurdo-Station am Rossmeer bis zum Pol.,The South Pole Traverse is a 1600 km long highway from McMurdo Station to the North Pole.,"The South Pole Traverse, also known as Highway, is a 1600 km long road from McMurdo Station at Ross Sea to the South Pole.",hyp2
252,"Das Fliegen in der Nähe eines Flughafens oder über einer Menschenmenge ist fast immer eine schlechte Idee, auch wenn es in ihrem Gebiet nicht illegal ist.","Flying near an airport or over a crowd is a good idea, even if it's not illegal in their area.","Flying near an airport or over a crowd is usually a bad idea, even if it's not illegal in their area.",hyp1
253,"Aus der Provinz Nanjing kamen römische Händler 166 nach Nanyue, 226 nach Syrien, und 284 nach Luoyang.","From the province of Nanjing, Roman traders came 166 to Nanyue, 226 to Syria, and 284 to Luoyang.","Roman traders came from the province of Nanjing, 166 to Nanyue, 226 to Syria, and 284 to Luoyang.",hyp2
254,"Von dieser Bevölkerung sind 87,91% ethnische Ungarn, 7,53% ethnische Rumänen und 4,43% ethnische Roma.","From this population, 87.91% are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Gypsies.","87.91% of the population are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Roma.",hyp1
255,Die Fahrerin bat die Krankenschwester um eine Untersuchung.,The driver asked the nurse to perform an operation.,The driver asked the nurse for an examination.,hyp1
256,"Die Mittel könnte man für hochwassersichere Häuser, eine bessere Wasserverwaltung und Nutzpflanzendiversifizierung verwenden.","The funds could be used for high-water-resistant houses, better water management, and crop diversification for developing countries.","The funds could be used for flood-resistant houses, better water management, and crop diversification.",hyp2
257,Der Hausmeister verliebte sich in die Sekretärin.,The janitor fell in love with the secretary.,The housekeeper fell in love with the typist.,hyp2
258,"Für die Opfer des Immobilienbetrugs wurde am 20. März im East Bay Community Law Center ein Treffen veranstaltet, nachdem klar wurde, dass zahlreiche Familien nach juristischer Hilfe suchten, um sich gegen die Räumungen zu wehren.","For the victims of real estate fraud, a meeting was held on March 20th at the East Bay Community Law Center, after it became clear that many families were seeking legal aid to resist evictions.","For the victims of real estate fraud, a meeting was held on March 20th at the East Bay Community Law Center, after it became clear that numerous families were seeking legal aid to resist evictions.",hyp1
259,Der Schneider rief den Umzugshelfer.,The moving helper was yelled at by the Schneider.,The Schneider yelled at the moving helper.,hyp1
260,Die Kruste ist auf der nahen Seite etwa 70 km dick und auf der fernen Seite 100 km.,"The crust is about 70 km thick on the near side and 100 km thick on the far side, which is quite a difference.",The crust is about 70 km thick on the near side and about 100 km thick on the far side.,hyp1
261,"Der neue Anführer von Gerakan Tiga Daerah war Sarjiyo, der zum Hauptregenten von Pekalongan wurde.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who became the main regent of Pekalongan.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who became the regent of Pekalongan.",hyp1
262,"Kurz nach ihrer Aktivierung unterstützte die 99. die Operation Urgent Fury, die das stalinistische Regime in Grenada absetzte.","The 99th was responsible for the failure of Operation Urgent Fury, which aimed to establish a communist government in Grenada.","Shortly after its activation, the 99th supported the Operation Urgent Fury, which ousted the Stalinist regime in Grenada.",hyp1
263,"„Auf Grundlage dieses Fossils lässt sich sagen, dass die Trennung viel früher stattgefunden hat, als durch Belege erwartet wurde“",The fossil evidence suggests that the separation occurred much later than was expected based on the available documentation.,The fossil evidence suggests that the separation occurred much earlier than was expected based on the available documentation.,hyp1
264,"Bachmann, die im August die Ames-Probeumfrage gewann, beschloss, ihren Wahlkampf zu beenden.","Bachmann, who won the Ames poll in August, decided to start her campaign.","Bachmann, who won the Ames poll in August, decided to end her campaign.",hyp2
